,id,timestamp,asset_name,action,allocation,price,position,executed
307,1031,2025-10-23T15:45:00.000,LAC,SELL,0.0313754603266716,6.58,0,false
308,1032,2025-10-23T15:45:00.000,CTMX,HOLD,0.01643112488090992,3.345,0,false
309,1033,2025-10-23T15:45:00.000,NB,SELL,1,8.395,4830,true
310,1014,2025-10-23T15:30:00.000,WVE,BUY,0.02038358338177204,7.15,0,false
311,1015,2025-10-23T15:30:00.000,ATUS,BUY,0.027221469208598137,2.18,0,false
312,1016,2025-10-23T15:30:00.000,CIFR,SELL,0.01945577748119831,16.575,0,false
313,1017,2025-10-23T15:30:00.000,LAZR,HOLD,0.021868392825126648,1.755,0,false
314,1018,2025-10-23T15:30:00.000,AAOI,BUY,0.017117196694016457,31.78,22,true
315,1019,2025-10-23T15:30:00.000,IREN,HOLD,0.01581474207341671,54.73,0,false
316,1020,2025-10-23T15:30:00.000,EXK,BUY,0.011874426156282425,8.045,0,false
317,1021,2025-10-23T15:30:00.000,LAC,SELL,0.0335734523832798,6.62,0,false
318,1022,2025-10-23T15:30:00.000,CTMX,HOLD,0.01739698275923729,3.355,0,false
319,1023,2025-10-23T15:30:00.000,NB,SELL,1,8.54,4830,true
320,1004,2025-10-23T15:05:00.000,WVE,BUY,0.01853717863559723,7.16,0,false
321,1005,2025-10-23T15:05:00.000,ATUS,BUY,0.024985041469335556,2.195,0,false
322,1006,2025-10-23T15:05:00.000,CIFR,SELL,0.01790648140013218,16.64,0,false
323,1007,2025-10-23T15:05:00.000,LAZR,HOLD,0.023408817127346992,1.755,0,false
324,1008,2025-10-23T15:05:00.000,AAOI,BUY,0.01596202328801155,31.3698,23,true
325,1009,2025-10-23T15:05:00.000,IREN,BUY,0.0144892493262887,55.375,11,true
326,1010,2025-10-23T15:05:00.000,EXK,BUY,0.010781953111290932,8.0901,0,false
327,1011,2025-10-23T15:05:00.000,LAC,SELL,0.030960652977228165,6.63,0,false
328,1012,2025-10-23T15:05:00.000,CTMX,HOLD,0.01622520014643669,3.415,0,false
329,1013,2025-10-23T15:05:00.000,NB,SELL,1,8.79,4830,true
330,994,2025-10-22T19:30:00.000,WVE,BUY,0.018441902473568916,7.185,0,false
331,995,2025-10-22T19:30:00.000,ATUS,BUY,0.03334899619221687,2.19,0,false
332,996,2025-10-22T19:30:00.000,CIFR,SELL,0.01891876570880413,16,0,false
333,997,2025-10-22T19:30:00.000,LAZR,HOLD,0.02353677898645401,1.705,0,false
334,998,2025-10-22T19:30:00.000,AAOI,BUY,0.01931421086192131,29.6295,26,true
335,999,2025-10-22T19:30:00.000,IREN,BUY,0.01601177081465721,51.74,12,true
336,1000,2025-10-22T19:30:00.000,EXK,BUY,0.013985877856612206,8.0056,0,false
337,1001,2025-10-22T19:30:00.000,LAC,SELL,0.02938508801162243,6.68,0,false
338,1002,2025-10-22T19:30:00.000,CTMX,HOLD,0.01855834200978279,3.425,0,false
339,1003,2025-10-22T19:30:00.000,NB,BUY,0.47827531563825254,8.29,2347,true
340,984,2025-10-22T19:15:00.000,WVE,BUY,0.01965818554162979,7.035,0,false
341,985,2025-10-22T19:15:00.000,ATUS,BUY,0.035504039376974106,2.17,0,false
342,986,2025-10-22T19:15:00.000,CIFR,SELL,0.019914865493774414,15.51,0,false
343,987,2025-10-22T19:15:00.000,LAZR,HOLD,0.02137700468301773,1.6785,0,false
344,988,2025-10-22T19:15:00.000,AAOI,BUY,0.02003847435116768,29.5032,27,true
345,989,2025-10-22T19:15:00.000,IREN,HOLD,0.016871504485607147,50.74,0,false
346,990,2025-10-22T19:15:00.000,EXK,BUY,0.014865572564303875,7.895,0,false
347,991,2025-10-22T19:15:00.000,LAC,SELL,0.0308268740773201,6.58,0,false
348,992,2025-10-22T19:15:00.000,CTMX,HOLD,0.019271768629550934,3.3735,0,false
349,993,2025-10-22T19:15:00.000,NB,BUY,0.5,8.0263,2483,true
350,974,2025-10-21T19:30:00.000,WVE,BUY,0.018284475430846214,7.59,0,false
351,975,2025-10-21T19:30:00.000,ATUS,BUY,0.02761845290660858,2.325,0,false
352,976,2025-10-21T19:30:00.000,CIFR,SELL,0.018645593896508217,17.7235,0,false
353,977,2025-10-21T19:30:00.000,LAZR,HOLD,0.030709557235240936,1.815,0,false
354,978,2025-10-21T19:30:00.000,AAOI,SELL,0.018912147730588913,32.86,0,false
355,979,2025-10-21T19:30:00.000,IREN,BUY,0.017385713756084442,53.71,15,true
356,980,2025-10-21T19:30:00.000,EXK,BUY,0.013029818423092365,8.085,0,false
357,981,2025-10-21T19:30:00.000,LAC,SELL,0.029957802966237068,6.95,0,false
358,982,2025-10-21T19:30:00.000,CTMX,HOLD,0.018940484151244164,3.68,0,false
359,983,2025-10-21T19:30:00.000,NB,SELL,0.8065158724784851,8.405,0,false
360,964,2025-10-21T19:15:00.000,WVE,BUY,0.018166951835155487,7.595,0,false
361,965,2025-10-21T19:15:00.000,ATUS,BUY,0.027253011241555214,2.325,0,false
362,966,2025-10-21T19:15:00.000,CIFR,SELL,0.018395213410258293,17.73,0,false
363,967,2025-10-21T19:15:00.000,LAZR,HOLD,0.030678438022732735,1.8183,0,false
364,968,2025-10-21T19:15:00.000,AAOI,SELL,0.01867021434009075,33.03,0,false
365,969,2025-10-21T19:15:00.000,IREN,BUY,0.01724335551261902,53.56,15,true
366,970,2025-10-21T19:15:00.000,EXK,BUY,0.012721414677798748,8.1299,0,false
367,971,2025-10-21T19:15:00.000,LAC,SELL,0.029579641297459602,6.96,0,false
368,972,2025-10-21T19:15:00.000,CTMX,HOLD,0.018580744042992592,3.695,0,false
369,973,2025-10-21T19:15:00.000,NB,SELL,0.808711051940918,8.425,0,false
370,954,2025-10-21T19:00:00.000,WVE,BUY,0.017741713672876358,7.58,0,false
371,955,2025-10-21T19:00:00.000,ATUS,BUY,0.026880480349063873,2.32,0,false
372,956,2025-10-21T19:00:00.000,CIFR,SELL,0.017926061525940895,17.555,0,false
373,957,2025-10-21T19:00:00.000,LAZR,HOLD,0.02995595522224903,1.8,0,false
374,958,2025-10-21T19:00:00.000,AAOI,SELL,0.018189270049333572,32.84,0,false
375,959,2025-10-21T19:00:00.000,IREN,BUY,0.016826815903186798,53.12,14,true
376,960,2025-10-21T19:00:00.000,EXK,BUY,0.012367699295282364,8.1225,0,false
377,961,2025-10-21T19:00:00.000,LAC,SELL,0.02875307761132717,6.92,0,false
378,962,2025-10-21T19:00:00.000,CTMX,HOLD,0.01813104748725891,3.705,0,false
379,963,2025-10-21T19:00:00.000,NB,SELL,0.8132278323173523,8.3899,0,false
380,944,2025-10-21T18:45:00.000,WVE,BUY,0.01844021864235401,7.6,0,false
381,945,2025-10-21T18:45:00.000,ATUS,BUY,0.027997897937893867,2.33,0,false
382,946,2025-10-21T18:45:00.000,CIFR,SELL,0.01826854795217514,17.81,0,false
383,947,2025-10-21T18:45:00.000,LAZR,HOLD,0.03065515123307705,1.805,0,false
384,948,2025-10-21T18:45:00.000,AAOI,SELL,0.018501047044992447,33.23,0,false
385,949,2025-10-21T18:45:00.000,IREN,BUY,0.01758905127644539,53.81,15,true
386,950,2025-10-21T18:45:00.000,EXK,BUY,0.012693684548139572,8.155,0,false
387,951,2025-10-21T18:45:00.000,LAC,SELL,0.02946132980287075,6.94,0,false
388,952,2025-10-21T18:45:00.000,CTMX,HOLD,0.01827198639512062,3.725,0,false
389,953,2025-10-21T18:45:00.000,NB,SELL,0.8081210851669312,8.445,0,false
390,934,2025-10-21T18:30:00.000,WVE,BUY,0.019667357206344604,7.595,0,false
391,935,2025-10-21T18:30:00.000,ATUS,BUY,0.029910145327448845,2.31,0,false
392,936,2025-10-21T18:30:00.000,CIFR,SELL,0.019457506015896797,17.5759,0,false
393,937,2025-10-21T18:30:00.000,LAZR,HOLD,0.03307580575346947,1.805,0,false
394,938,2025-10-21T18:30:00.000,AAOI,SELL,0.019675731658935547,33.43,0,false
395,939,2025-10-21T18:30:00.000,IREN,BUY,0.019183730706572533,53.15,17,true
396,940,2025-10-21T18:30:00.000,EXK,BUY,0.013784775510430336,8.18,0,false
397,941,2025-10-21T18:30:00.000,LAC,SELL,0.03292329981923103,6.92,0,false
398,942,2025-10-21T18:30:00.000,CTMX,HOLD,0.019676903262734413,3.705,0,false
399,943,2025-10-21T18:30:00.000,NB,SELL,0.7926446795463562,8.5,0,false
400,924,2025-10-21T18:15:00.000,WVE,BUY,0.020353296771645546,7.61,0,false
401,925,2025-10-21T18:15:00.000,ATUS,BUY,0.030694592744112015,2.31,0,false
402,926,2025-10-21T18:15:00.000,CIFR,SELL,0.019976072013378143,17.865,0,false
403,927,2025-10-21T18:15:00.000,LAZR,HOLD,0.03421769663691521,1.8158,0,false
404,928,2025-10-21T18:15:00.000,AAOI,SELL,0.02022644877433777,33.55,0,false
405,929,2025-10-21T18:15:00.000,IREN,BUY,0.019763704389333725,53.795,17,true
406,930,2025-10-21T18:15:00.000,EXK,BUY,0.014117550104856491,8.17,0,false
407,931,2025-10-21T18:15:00.000,LAC,SELL,0.033996328711509705,6.96,0,false
408,932,2025-10-21T18:15:00.000,CTMX,HOLD,0.02023981511592865,3.72,0,false
409,933,2025-10-21T18:15:00.000,NB,SELL,0.7864145040512085,8.525,0,false
410,914,2025-10-21T18:00:00.000,WVE,BUY,0.021853528916835785,7.585,0,false
411,915,2025-10-21T18:00:00.000,ATUS,BUY,0.032433874905109406,2.32,0,false
412,916,2025-10-21T18:00:00.000,CIFR,SELL,0.021278420463204384,17.925,0,false
413,917,2025-10-21T18:00:00.000,LAZR,HOLD,0.036820411682128906,1.8399,0,false
414,918,2025-10-21T18:00:00.000,AAOI,SELL,0.02161598578095436,33.51,0,false
415,919,2025-10-21T18:00:00.000,IREN,BUY,0.021050263196229935,53.8085,18,true
416,920,2025-10-21T18:00:00.000,EXK,BUY,0.015100690536201,8.155,0,false
417,921,2025-10-21T18:00:00.000,LAC,SELL,0.03723365068435669,6.99,0,false
418,922,2025-10-21T18:00:00.000,CTMX,HOLD,0.021815286949276924,3.7244,0,false
419,923,2025-10-21T18:00:00.000,NB,SELL,0.7707977890968323,8.425,0,false
420,904,2025-10-21T17:45:00.000,WVE,BUY,0.021592041477560997,7.575,0,false
421,905,2025-10-21T17:45:00.000,ATUS,BUY,0.03198395296931267,2.32,0,false
422,906,2025-10-21T17:45:00.000,CIFR,SELL,0.021102214232087135,18.29,0,false
423,907,2025-10-21T17:45:00.000,LAZR,HOLD,0.03653842955827713,1.8599,0,false
424,908,2025-10-21T17:45:00.000,AAOI,SELL,0.021455196663737297,33.861,0,false
425,909,2025-10-21T17:45:00.000,IREN,BUY,0.020937105640769005,54.37,18,true
426,910,2025-10-21T17:45:00.000,EXK,BUY,0.014939148910343647,8.1201,0,false
427,911,2025-10-21T17:45:00.000,LAC,SELL,0.036542072892189026,7.01,0,false
428,912,2025-10-21T17:45:00.000,CTMX,HOLD,0.02172076143324375,3.7165,0,false
429,913,2025-10-21T17:45:00.000,NB,SELL,0.773189127445221,8.518,0,false
430,894,2025-10-21T17:30:00.000,WVE,BUY,0.021776236593723297,7.61,0,false
431,895,2025-10-21T17:30:00.000,ATUS,BUY,0.03179414942860603,2.325,0,false
432,896,2025-10-21T17:30:00.000,CIFR,SELL,0.021382685750722885,18.49,0,false
433,897,2025-10-21T17:30:00.000,LAZR,HOLD,0.03721482679247856,1.875,0,false
434,898,2025-10-21T17:30:00.000,AAOI,SELL,0.02181222476065159,34.565,0,false
435,899,2025-10-21T17:30:00.000,IREN,BUY,0.021334979683160782,55.48,17,true
436,900,2025-10-21T17:30:00.000,EXK,BUY,0.015112334862351418,8.13,0,false
437,901,2025-10-21T17:30:00.000,LAC,SELL,0.03663467615842819,7.09,0,false
438,902,2025-10-21T17:30:00.000,CTMX,HOLD,0.02202293463051319,3.72,0,false
439,903,2025-10-21T17:30:00.000,NB,SELL,0.7709148526191711,8.575,0,false
440,884,2025-10-21T17:15:00.000,WVE,BUY,0.021081147715449333,7.59,0,false
441,885,2025-10-21T17:15:00.000,ATUS,BUY,0.031036775559186935,2.335,0,false
442,886,2025-10-21T17:15:00.000,CIFR,SELL,0.020781131461262703,18.575,0,false
443,887,2025-10-21T17:15:00.000,LAZR,HOLD,0.036179862916469574,1.8776,0,false
444,888,2025-10-21T17:15:00.000,AAOI,SELL,0.0211829524487257,34.04,0,false
445,889,2025-10-21T17:15:00.000,IREN,BUY,0.02073303423821926,55.75,18,true
446,890,2025-10-21T17:15:00.000,EXK,BUY,0.014661695808172226,8.14,0,false
447,891,2025-10-21T17:15:00.000,LAC,SELL,0.03537696227431297,7.1,0,false
448,892,2025-10-21T17:15:00.000,CTMX,HOLD,0.021469492465257645,3.73,0,false
449,893,2025-10-21T17:15:00.000,NB,SELL,0.7774969935417175,8.59,0,false
450,874,2025-10-21T17:00:00.000,WVE,BUY,0.020487116649746895,7.595,0,false
451,875,2025-10-21T17:00:00.000,ATUS,BUY,0.03056289628148079,2.35,0,false
452,876,2025-10-21T17:00:00.000,CIFR,SELL,0.02033832296729088,19,0,false
453,877,2025-10-21T17:00:00.000,LAZR,HOLD,0.035449396818876266,1.84,0,false
454,878,2025-10-21T17:00:00.000,AAOI,SELL,0.020758695900440216,34.47,0,false
455,879,2025-10-21T17:00:00.000,IREN,BUY,0.020362073555588722,56.66,18,true
456,880,2025-10-21T17:00:00.000,EXK,BUY,0.014377609826624393,8.175,0,false
457,881,2025-10-21T17:00:00.000,LAC,SELL,0.03460334613919258,7.16,0,false
458,882,2025-10-21T17:00:00.000,CTMX,HOLD,0.021135561168193817,3.75,0,false
459,883,2025-10-21T17:00:00.000,NB,SELL,0.7819250822067261,8.72,0,false
460,864,2025-10-21T16:45:00.000,WVE,BUY,0.02016567997634411,7.58,0,false
461,865,2025-10-21T16:45:00.000,ATUS,BUY,0.03058616816997528,2.365,0,false
462,866,2025-10-21T16:45:00.000,CIFR,SELL,0.02044798620045185,19.275,0,false
463,867,2025-10-21T16:45:00.000,LAZR,HOLD,0.03590935841202736,1.89,0,false
464,868,2025-10-21T16:45:00.000,AAOI,SELL,0.02090698480606079,34.81,0,false
465,869,2025-10-21T16:45:00.000,IREN,BUY,0.020779475569725037,57.36,16,true
466,870,2025-10-21T16:45:00.000,EXK,BUY,0.014721489511430264,8.245,0,false
467,871,2025-10-21T16:45:00.000,LAC,SELL,0.03566266596317291,7.13,0,false
468,872,2025-10-21T16:45:00.000,CTMX,HOLD,0.02163219451904297,3.735,0,false
469,873,2025-10-21T16:45:00.000,NB,SELL,0.7791880369186401,8.89,0,false
470,854,2025-10-21T16:30:00.000,WVE,BUY,0.01975109800696373,7.57,0,false
471,855,2025-10-21T16:30:00.000,ATUS,BUY,0.030185509473085403,2.365,0,false
472,856,2025-10-21T16:30:00.000,CIFR,SELL,0.02009810134768486,19.285,0,false
473,857,2025-10-21T16:30:00.000,LAZR,HOLD,0.03532098978757858,1.8718,0,false
474,858,2025-10-21T16:30:00.000,AAOI,SELL,0.020527128130197525,34.9335,0,false
475,859,2025-10-21T16:30:00.000,IREN,BUY,0.02042384445667267,57.555,18,true
476,860,2025-10-21T16:30:00.000,EXK,BUY,0.014463399536907673,8.26,0,false
477,861,2025-10-21T16:30:00.000,LAC,SELL,0.034851059317588806,7.11,0,false
478,862,2025-10-21T16:30:00.000,CTMX,HOLD,0.021308474242687225,3.755,0,false
479,863,2025-10-21T16:30:00.000,NB,SELL,0.7830703258514404,8.975,0,false
480,844,2025-10-21T16:15:00.000,WVE,BUY,0.019409308210015297,7.565,0,false
481,845,2025-10-21T16:15:00.000,ATUS,BUY,0.029896272346377373,2.36,0,false
482,846,2025-10-21T16:15:00.000,CIFR,SELL,0.01993715949356556,19.19,0,false
483,847,2025-10-21T16:15:00.000,LAZR,HOLD,0.035088375210762024,1.96,0,false
484,848,2025-10-21T16:15:00.000,AAOI,SELL,0.0203322172164917,34.65,0,false
485,849,2025-10-21T16:15:00.000,IREN,BUY,0.020303472876548767,57.52,18,true
486,850,2025-10-21T16:15:00.000,EXK,BUY,0.014405650086700916,8.255,0,false
487,851,2025-10-21T16:15:00.000,LAC,SELL,0.03467349708080292,7.23,0,false
488,852,2025-10-21T16:15:00.000,CTMX,HOLD,0.021238140761852264,3.73,0,false
489,853,2025-10-21T16:15:00.000,NB,SELL,0.7847158908843994,8.95,0,false
490,834,2025-10-21T16:00:00.000,WVE,BUY,0.01899522729218006,7.58,0,false
491,835,2025-10-21T16:00:00.000,ATUS,BUY,0.02938399277627468,2.365,0,false
492,836,2025-10-21T16:00:00.000,CIFR,SELL,0.01959575153887272,19.25,0,false
493,837,2025-10-21T16:00:00.000,LAZR,HOLD,0.03457210958003998,1.99,0,false
494,838,2025-10-21T16:00:00.000,AAOI,SELL,0.01996029168367386,35.1801,0,false
495,839,2025-10-21T16:00:00.000,IREN,BUY,0.01991945505142212,57.4286,18,true
496,840,2025-10-21T16:00:00.000,EXK,BUY,0.014149580150842667,8.27,0,false
497,841,2025-10-21T16:00:00.000,LAC,SELL,0.03405609354376793,7.22,0,false
498,842,2025-10-21T16:00:00.000,CTMX,HOLD,0.020879290997982025,3.7303,0,false
499,843,2025-10-21T16:00:00.000,NB,SELL,0.7884882092475891,8.91,0,false
500,824,2025-10-21T15:45:00.000,WVE,BUY,0.018689598888158798,7.63,0,false
501,825,2025-10-21T15:45:00.000,ATUS,BUY,0.02919796109199524,2.36,0,false
502,826,2025-10-21T15:45:00.000,CIFR,SELL,0.019350647926330566,19.025,0,false
503,827,2025-10-21T15:45:00.000,LAZR,HOLD,0.0341084748506546,2.0396,0,false
504,828,2025-10-21T15:45:00.000,AAOI,SELL,0.01974642463028431,34.93,0,false
505,829,2025-10-21T15:45:00.000,IREN,BUY,0.01970839872956276,57.07,18,true
506,830,2025-10-21T15:45:00.000,EXK,BUY,0.014030887745320797,8.1693,0,false
507,831,2025-10-21T15:45:00.000,LAC,SELL,0.033591706305742264,7.07,0,false
508,832,2025-10-21T15:45:00.000,CTMX,HOLD,0.020706137642264366,3.73,0,false
509,833,2025-10-21T15:45:00.000,NB,SELL,0.7908698916435242,8.845,0,false
510,814,2025-10-21T15:30:00.000,WVE,BUY,0.0185100045055151,7.695,0,false
511,815,2025-10-21T15:30:00.000,ATUS,BUY,0.0289976317435503,2.37,0,false
512,816,2025-10-21T15:30:00.000,CIFR,SELL,0.019275402650237083,19.15,0,false
513,817,2025-10-21T15:30:00.000,LAZR,HOLD,0.03390862047672272,2.0356,0,false
514,818,2025-10-21T15:30:00.000,AAOI,SELL,0.01965542696416378,34.5541,0,false
515,819,2025-10-21T15:30:00.000,IREN,BUY,0.019637318328022957,57.48,17,true
516,820,2025-10-21T15:30:00.000,EXK,BUY,0.014005763456225395,8.195,0,false
517,821,2025-10-21T15:30:00.000,LAC,SELL,0.03326426446437836,7.14,0,false
518,822,2025-10-21T15:30:00.000,CTMX,HOLD,0.020685343071818352,3.7494,0,false
519,823,2025-10-21T15:30:00.000,NB,SELL,0.7920603156089783,8.8613,0,false
520,804,2025-10-21T15:15:00.000,WVE,BUY,0.018249068409204483,7.655,0,false
521,805,2025-10-21T15:15:00.000,ATUS,BUY,0.028838712722063065,2.365,0,false
522,806,2025-10-21T15:15:00.000,CIFR,SELL,0.01910819299519062,19,0,false
523,807,2025-10-21T15:15:00.000,LAZR,HOLD,0.03362094610929489,2.005,0,false
524,808,2025-10-21T15:15:00.000,AAOI,SELL,0.019486889243125916,34.35,0,false
525,809,2025-10-21T15:15:00.000,IREN,BUY,0.01952543295919895,57.43,17,true
526,810,2025-10-21T15:15:00.000,EXK,BUY,0.013942282646894455,8.1665,0,false
527,811,2025-10-21T15:15:00.000,LAC,SELL,0.032952625304460526,7.08,0,false
528,812,2025-10-21T15:15:00.000,CTMX,HOLD,0.020595161244273186,3.735,0,false
529,813,2025-10-21T15:15:00.000,NB,SELL,0.7936807870864868,8.7999,0,false
530,794,2025-10-21T15:00:00.000,WVE,BUY,0.017665859311819077,7.65,0,false
531,795,2025-10-21T15:00:00.000,ATUS,BUY,0.02820529416203499,2.375,0,false
532,796,2025-10-21T15:00:00.000,CIFR,SELL,0.01859864965081215,18.595,0,false
533,797,2025-10-21T15:00:00.000,LAZR,HOLD,0.0327470563352108,1.9799,0,false
534,798,2025-10-21T15:00:00.000,AAOI,SELL,0.018965190276503563,34.6,0,false
535,799,2025-10-21T15:00:00.000,IREN,BUY,0.019028980284929276,56.02,17,true
536,800,2025-10-21T15:00:00.000,EXK,BUY,0.013589980080723763,8.05,0,false
537,801,2025-10-21T15:00:00.000,LAC,SELL,0.03204973414540291,7.01,0,false
538,802,2025-10-21T15:00:00.000,CTMX,HOLD,0.020110592246055603,3.735,0,false
539,803,2025-10-21T15:00:00.000,NB,SELL,0.7990387082099915,8.6,0,false
540,784,2025-10-21T14:45:00.000,WVE,BUY,0.01752343215048313,7.6071,0,false
541,785,2025-10-21T14:45:00.000,ATUS,BUY,0.028151748701930046,2.385,0,false
542,786,2025-10-21T14:45:00.000,CIFR,SELL,0.018495820462703705,18.3588,0,false
543,787,2025-10-21T14:45:00.000,LAZR,HOLD,0.03254768252372742,1.9699,0,false
544,788,2025-10-21T14:45:00.000,AAOI,SELL,0.018891360610723495,34.1408,0,false
545,789,2025-10-21T14:45:00.000,IREN,BUY,0.018938098102808,55.56,16,true
546,790,2025-10-21T14:45:00.000,EXK,BUY,0.013511002995073795,8.12,0,false
547,791,2025-10-21T14:45:00.000,LAC,SELL,0.03176011145114899,7.07,0,false
548,792,2025-10-21T14:45:00.000,CTMX,HOLD,0.02007765881717205,3.71,0,false
549,793,2025-10-21T14:45:00.000,NB,SELL,0.8001031875610352,8.6672,0,false
550,774,2025-10-21T14:30:00.000,WVE,BUY,0.01747979409992695,7.67,0,false
551,775,2025-10-21T14:30:00.000,ATUS,BUY,0.02820662409067154,2.395,0,false
552,776,2025-10-21T14:30:00.000,CIFR,SELL,0.018452690914273262,18.69,0,false
553,777,2025-10-21T14:30:00.000,LAZR,HOLD,0.03238804265856743,1.9699,0,false
554,778,2025-10-21T14:30:00.000,AAOI,SELL,0.01884493976831436,34.635,0,false
555,779,2025-10-21T14:30:00.000,IREN,BUY,0.018948454409837723,56.655,13,true
556,780,2025-10-21T14:30:00.000,EXK,BUY,0.01355527713894844,8.3635,0,false
557,781,2025-10-21T14:30:00.000,LAC,SELL,0.03160738945007324,6.99,0,false
558,782,2025-10-21T14:30:00.000,CTMX,HOLD,0.019999893382191658,3.74,0,false
559,783,2025-10-21T14:30:00.000,NB,SELL,0.8005168437957764,8.725,0,false
560,764,2025-10-21T14:15:00.000,WVE,BUY,0.01756548509001732,7.69,0,false
561,765,2025-10-21T14:15:00.000,ATUS,BUY,0.028275566175580025,2.405,0,false
562,766,2025-10-21T14:15:00.000,CIFR,SELL,0.018487660214304924,18.57,0,false
563,767,2025-10-21T14:15:00.000,LAZR,HOLD,0.03234078735113144,1.945,0,false
564,768,2025-10-21T14:15:00.000,AAOI,SELL,0.018893545493483543,33.67,0,false
565,769,2025-10-21T14:15:00.000,IREN,BUY,0.018936725333333015,55.98,18,true
566,770,2025-10-21T14:15:00.000,EXK,BUY,0.013577110134065151,8.07,0,false
567,771,2025-10-21T14:15:00.000,LAC,SELL,0.03131316229701042,6.66,0,false
568,772,2025-10-21T14:15:00.000,CTMX,HOLD,0.020066048949956894,3.605,0,false
569,773,2025-10-21T14:15:00.000,NB,SELL,0.8005439639091492,8.81,0,false
570,754,2025-10-21T14:00:00.000,WVE,BUY,0.017755713313817978,7.715,0,false
571,755,2025-10-21T14:00:00.000,ATUS,BUY,0.028257211670279503,2.405,0,false
572,756,2025-10-21T14:00:00.000,CIFR,SELL,0.018778691068291664,18.68,0,false
573,757,2025-10-21T14:00:00.000,LAZR,HOLD,0.03267110884189606,1.96,0,false
574,758,2025-10-21T14:00:00.000,AAOI,SELL,0.019259165972471237,33.59,0,false
575,759,2025-10-21T14:00:00.000,IREN,BUY,0.018996959552168846,55.4,16,true
576,760,2025-10-21T14:00:00.000,EXK,BUY,0.013615399599075317,8.275,0,false
577,761,2025-10-21T14:00:00.000,LAC,SELL,0.031648460775613785,6.71,0,false
578,762,2025-10-21T14:00:00.000,CTMX,HOLD,0.020305724814534187,3.7,0,false
579,763,2025-10-21T14:00:00.000,NB,SELL,0.7987115383148193,8.9001,0,false
580,744,2025-10-21T13:45:00.000,WVE,BUY,0.018831094726920128,7.81,0,false
581,745,2025-10-21T13:45:00.000,ATUS,BUY,0.02803800255060196,2.415,0,false
582,746,2025-10-21T13:45:00.000,CIFR,SELL,0.020623749122023582,19.875,0,false
583,747,2025-10-21T13:45:00.000,LAZR,HOLD,0.03517458215355873,2,0,false
584,748,2025-10-21T13:45:00.000,AAOI,SELL,0.021716371178627014,34.14,0,false
585,749,2025-10-21T13:45:00.000,IREN,BUY,0.02061138115823269,59.2,18,true
586,750,2025-10-21T13:45:00.000,EXK,BUY,0.014383613131940365,9.325,0,false
587,751,2025-10-21T13:45:00.000,LAC,SELL,0.03383829444646835,6.98,0,false
588,752,2025-10-21T13:45:00.000,CTMX,HOLD,0.0221721064299345,3.74,0,false
589,753,2025-10-21T13:45:00.000,NB,SELL,0.7846108675003052,9.71,0,false
590,734,2025-10-20T19:45:00.000,WVE,BUY,0.00576365900555198,7.85,37,true
591,735,2025-10-20T19:45:00.000,ATUS,BUY,0.02928127348423004,2.39,0,false
592,736,2025-10-20T19:45:00.000,CIFR,SELL,0.022095566615462303,19.895,0,false
593,737,2025-10-20T19:45:00.000,LAZR,HOLD,0.03777921944856644,1.965,0,false
594,738,2025-10-20T19:45:00.000,AAOI,SELL,0.023022906854748726,33.84,0,false
595,739,2025-10-20T19:45:00.000,IREN,BUY,0.021603288128972054,57.87,19,true
596,740,2025-10-20T19:45:00.000,EXK,BUY,0.015256165526807308,9.34,0,false
597,741,2025-10-20T19:45:00.000,LAC,SELL,0.036038003861904144,6.96,0,false
598,742,2025-10-20T19:45:00.000,CTMX,HOLD,0.023383669555187225,3.75,0,false
599,743,2025-10-20T19:45:00.000,NB,SELL,0.7713232636451721,9.58,0,false
600,724,2025-10-20T19:30:00.000,WVE,BUY,0.007376766961920467,7.825,47,true
601,725,2025-10-20T19:30:00.000,ATUS,BUY,0.029022958129644394,2.395,0,false
602,726,2025-10-20T19:30:00.000,CIFR,SELL,0.0223749577999115,20.105,0,false
603,727,2025-10-20T19:30:00.000,LAZR,HOLD,0.03856704756617546,1.97,0,false
604,728,2025-10-20T19:30:00.000,AAOI,SELL,0.023383431136608124,34.54,0,false
605,729,2025-10-20T19:30:00.000,IREN,BUY,0.022129837423563004,58.64,19,true
606,730,2025-10-20T19:30:00.000,EXK,BUY,0.015566633082926273,9.365,0,false
607,731,2025-10-20T19:30:00.000,LAC,SELL,0.036918748170137405,6.97,0,false
608,732,2025-10-20T19:30:00.000,CTMX,HOLD,0.023930341005325317,3.74,0,false
609,733,2025-10-20T19:30:00.000,NB,SELL,0.7680517435073853,9.645,0,false
610,714,2025-10-17T19:00:00.000,WVE,BUY,0.00130797795408083,7.665,6,true
611,715,2025-10-17T19:00:00.000,ATUS,BUY,0.03751126304268837,2.365,0,false
612,716,2025-10-17T19:00:00.000,CIFR,SELL,0.022421589121222496,18.4444,0,false
613,717,2025-10-17T19:00:00.000,LAZR,HOLD,0.028612645342946053,1.9358,0,false
614,718,2025-10-17T19:00:00.000,AAOI,BUY,0.0229018684476614,31.79,28,true
615,719,2025-10-17T19:00:00.000,IREN,BUY,0.019210437312722206,60.1108,12,true
616,720,2025-10-17T19:00:00.000,EXK,BUY,0.016931556165218353,9.0901,0,false
617,721,2025-10-17T19:00:00.000,LAC,SELL,0.03744160756468773,6.68,0,false
618,722,2025-10-17T19:00:00.000,CTMX,HOLD,0.02134684845805168,3.2,0,false
